69	277.40112	277.40112	277.40112	277.40112	277.40112	277.40112	277.40112	277.40112	277.40112
70	277.40112	277.40112	277.40112	277.40112	277.40112	277.40112	277.40112	277.40112	277.40112
71	277.40112	277.40112	277.40112	277.40112	277.40112	277.40112	277.40112	277.40112	277.40112
72	277.40112	277.40112	277.40112	277.40112	277.40112	277.40112	277.40112	277.40112	277.40112
73	277.41112	277.41112	277.41112	277.41112	277.41112	277.41112	277.41112	277.41112	277.41112
74	277.41112	277.41112	277.41112	277.41112	277.41112	277.41112	277.41112	277.41112	277.41112
75	277.42112	277.42112	277.42112	277.42112	277.42112	277.42112	277.42112	277.42112	277.42112
76	277.42256	277.42256	277.42256	277.42256	277.42256	277.42256	277.42256	277.42256	277.42256
77	277.42256	277.42256	277.42256	277.42256	277.42256	277.42256	277.42256	277.42256	277.42256
78	277.42256	277.42256	277.42256	277.42256	277.42256	277.42256	277.42256	277.42256	277.42256
79	277.43256	277.43256	277.43256	277.43256	277.43256	277.43256	277.43256	277.43256	277.43256
80	277.44256	277.44256	277.44256	277.44256	277.44256	277.44256	277.44256	277.44256	277.44256
81	277.44256	277.44256	277.44256	277.44256	277.44256	277.44256	277.44256	277.44256	277.44256
82	277.45256	277.45256	277.45256	277.45256	277.45256	277.45256	277.45256	277.45256	277.45256
83	277.45256	277.45256	277.45256	277.45256	277.45256	277.45256	277.45256	277.45256	277.45256
84	277.46112	277.46112	277.46112	277.46112	277.46112	277.46112	277.46112	277.46112	277.46112
85	277.46968	277.46968	277.46968	277.46968	277.46968	277.46968	277.46968	277.46968	277.46968
86	277.47112	277.47112	277.47112	277.47112	277.47112	277.47112	277.47112	277.47112	277.47112
87	277.47968	277.47968	277.47968	277.47968	277.47968	277.47968	277.47968	277.47968	277.47968
88	277.48112	277.48112	277.48112	277.48112	277.48112	277.48112	277.48112	277.48112	277.48112
89	277.49112	277.49112	277.49112	277.49112	277.49112	277.49112	277.49112	277.49112	277.49112
90	277.49968	277.49968	277.49968	277.49968	277.49968	277.49968	277.49968	277.49968	277.49968
91	277.50256	277.50256	277.50256	277.50256	277.50256	277.50256	277.50256	277.50256	277.50256
92	277.51112	277.51112	277.51112	277.51112	277.51112	277.51112	277.51112	277.51112	277.51112
93	277.51968	277.51968	277.51968	277.51968	277.51968	277.51968	277.51968	277.51968	277.51968
94	277.52824	277.52824	277.52824	277.52824	277.52824	277.52824	277.52824	277.52824	277.52824
95	277.52968	277.52968	277.52968	277.52968	277.52968	277.52968	277.52968	277.52968	277.52968
96	277.53824	277.53824	277.53824	277.53824	277.53824	277.53824	277.53824	277.53824	277.53824
97	277.53824	277.53824	277.53824	277.53824	277.53824	277.53824	277.53824	277.53824	277.53824
98	277.5568	277.5568	277.5568	277.5568	277.5568	277.5568	277.5568	277.5568	277.5568
99	277.56536	277.56536	277.56536	277.56536	277.56536	277.56536	277.56536	277.56536	277.56536
100	277.57392	277.57392	277.57392	277.57392	277.57392	277.57392	277.57392	277.57392	277.57392
101	277.57536	277.57536	277.57536	277.57536	277.57536	277.57536	277.57536	277.57536	277.57536
102	277.58536	277.58536	277.58536	277.58536	277.58536	277.58536	277.58536	277.58536	277.58536
103	277.58536	277.58536	277.58536	277.58536	277.58536	277.58536	277.58536	277.58536	277.58536
104	277.59536	277.59536	277.59536	277.59536	277.59536	277.59536	277.59536	277.59536	277.59536
105	277.59536	277.59536	277.59536	277.59536	277.59536	277.59536	277.59536	277.59536	277.59536
106	277.59536	277.59536	277.59536	277.59536	277.59536	277.59536	277.59536	277.59536	277.59536
107	277.60536	277.60536	277.60536	277.60536	277.60536	277.60536	277.60536	277.60536	277.60536
108	277.61392	277.61392	277.61392	277.61392	277.61392	277.61392	277.61392	277.61392	277.61392
109	277.61392	277.61392	277.61392	277.61392	277.61392	277.61392	277.61392	277.61392	277.61392
110	277.61536	277.61536	277.61536	277.61536	277.61536	277.61536	277.61536	277.61536	277.61536
111	277.62392	277.62392	277.62392	277.62392	277.62392	277.62392	277.62392	277.62392	277.62392
112	277.63248	277.63248	277.63248	277.63248	277.63248	277.63248	277.63248	277.63248	277.63248
113	277.64248	277.64248	277.64248	277.64248	277.64248	277.64248	277.64248	277.64248	277.64248
114	277.65104	277.65104	277.65104	277.65104	277.65104	277.65104	277.65104	277.65104	277.65104
115	277.6596	277.6596	277.6596	277.6596	277.6596	277.6596	277.6596	277.6596	277.6596
116	277.6696	277.6696	277.6696	277.6696	277.6696	277.6696	277.6696	277.6696	277.6696
117	277.6696	277.6696	277.6696	277.6696	277.6696	277.6696	277.6696	277.6696	277.6696
118	277.67104	277.67104	277.67104	277.67104	277.67104	277.67104	277.67104	277.67104	277.67104
119	277.6796	277.6796	277.6796	277.6796	277.6796	277.6796	277.6796	277.6796	277.6796
120	277.68104	277.68104	277.68104	277.68104	277.68104	277.68104	277.68104	277.68104	277.68104
121	277.6896	277.6896	277.6896	277.6896	277.6896	277.6896	277.6896	277.6896	277.6896
122	277.6896	277.6896	277.6896	277.6896	277.6896	277.6896	277.6896	277.6896	277.6896
123	277.69816	277.69816	277.69816	277.69816	277.69816	277.69816	277.69816	277.69816	277.69816
124	277.6996	277.6996	277.6996	277.6996	277.6996	277.6996	277.6996	277.6996	277.6996
125	277.70816	277.70816	277.70816	277.70816	277.70816	277.70816	277.70816	277.70816	277.70816
126	277.7096	277.7096	277.7096	277.7096	277.7096	277.7096	277.7096	277.7096	277.7096
127	277.71816	277.71816	277.71816	277.71816	277.71816	277.71816	277.71816	277.71816	277.71816
128	277.7196	277.7196	277.7196	277.7196	277.7196	277.7196	277.7196	277.7196	277.7196
129	277.7196	277.7196	277.7196	277.7196	277.7196	277.7196	277.7196	277.7196	277.7196
130	277.72104	277.72104	277.72104	277.72104	277.72104	277.72104	277.72104	277.72104	277.72104
131	277.7296	277.7296	277.7296	277.7296	277.7296	277.7296	277.7296	277.7296	277.7296
132	277.73816	277.73816	277.73816	277.73816	277.73816	277.73816	277.73816	277.73816	277.73816
133	277.7396	277.7396	277.7396	277.7396	277.7396	277.7396	277.7396	277.7396	277.7396
134	277.7396	277.7396	277.7396	277.7396	277.7396	277.7396	277.7396	277.7396	277.7396
135	277.74816	277.74816	277.74816	277.74816	277.74816	277.74816	277.74816	277.74816	277.74816
136	277.75672	277.75672	277.75672	277.75672	277.75672	277.75672	277.75672	277.75672	277.75672
137	277.75816	277.75816	277.75816	277.75816	277.75816	277.75816	277.75816	277.75816	277.75816
138	277.76672	277.76672	277.76672	277.76672	277.76672	277.76672	277.76672	277.76672	277.76672
139	277.77672	277.77672	277.77672	277.77672	277.77672	277.77672	277.77672	277.77672	277.77672
140	277.77672	277.77672	277.77672	277.77672	277.77672	277.77672	277.77672	277.77672	277.77672
141	277.77672	277.77672	277.77672	277.77672	277.77672	277.77672	277.77672	277.77672	277.77672
142	277.79384	277.79384	277.79384	277.79384	277.79384	277.79384	277.79384	277.79384	277.79384
143	277.80384	277.80384	277.80384	277.80384	277.80384	277.80384	277.80384	277.80384	277.80384
144	277.80528	277.80528	277.80528	277.80528	277.80528	277.80528	277.80528	277.80528	277.80528
145	277.81384	277.81384	277.81384	277.81384	277.81384	277.81384	277.81384	277.81384	277.81384
146	277.82384	277.82384	277.82384	277.82384	277.82384	277.82384	277.82384	277.82384	277.82384
147	277.82384	277.82384	277.82384	277.82384	277.82384	277.82384	277.82384	277.82384	277.82384
148	277.83384	277.83384	277.83384	277.83384	277.83384	277.83384	277.83384	277.83384	277.83384
149	277.84384	277.84384	277.84384	277.84384	277.84384	277.84384	277.84384	277.84384	277.84384
150	277.8524	277.8524	277.8524	277.8524	277.8524	277.8524	277.8524	277.8524	277.8524
151	277.8624	277.8624	277.8624	277.8624	277.8624	277.8624	277.8624	277.8624	277.8624
152	277.8624	277.8624	277.8624	277.8624	277.8624	277.8624	277.8624	277.8624	277.8624
153	277.8724	277.8724	277.8724	277.8724	277.8724	277.8724	277.8724	277.8724	277.8724
154	277.89096	277.89096	277.89096	277.89096	277.89096	277.89096	277.89096	277.89096	277.89096
155	277.89952	277.89952	277.89952	277.89952	277.89952	277.89952	277.89952	277.89952	277.89952
156	277.91808	277.91808	277.91808	277.91808	277.91808	277.91808	277.91808	277.91808	277.91808
157	277.91952	277.91952	277.91952	277.91952	277.91952	277.91952	277.91952	277.91952	277.91952
158	277.93808	277.93808	277.93808	277.93808	277.93808	277.93808	277.93808	277.93808	277.93808
159	277.94664	277.94664	277.94664	277.94664	277.94664	277.94664	277.94664	277.94664	277.94664
160	277.9652	277.9652	277.9652	277.9652	277.9652	277.9652	277.9652	277.9652	277.9652
161	277.97376	277.97376	277.97376	277.97376	277.97376	277.97376	277.97376	277.97376	277.97376
162	277.9852	277.9852	277.9852	277.9852	277.9852	277.9852	277.9852	277.9852	277.9852
163	278.00376	278.00376	278.00376	278.00376	278.00376	278.00376	278.00376	278.00376	278.00376
164	278.02232	278.02232	278.02232	278.02232	278.02232	278.02232	278.02232	278.02232	278.02232
165	278.03944	278.03944	278.03944	278.03944	278.03944	278.03944	278.03944	278.03944	278.03944
166	278.04944	278.04944	278.04944	278.04944	278.04944	278.04944	278.04944	278.04944	278.04944
167	278.06656	278.06656	278.06656	278.06656	278.06656	278.06656	278.06656	278.06656	278.06656
168	278.07656	278.07656	278.07656	278.07656	278.07656	278.07656	278.07656	278.07656	278.07656
169	278.09368	278.09368	278.09368	278.09368	278.09368	278.09368	278.09368	278.09368	278.09368
170	278.1108	278.1108	278.1108	278.1108	278.1108	278.1108	278.1108	278.1108	278.1108
171	278.12936	278.12936	278.12936	278.12936	278.12936	278.12936	278.12936	278.12936	278.12936
172	278.14792	278.14792	278.14792	278.14792	278.14792	278.14792	278.14792	278.14792	278.14792
173	278.1736	278.1736	278.1736	278.1736	278.1736	278.1736	278.1736	278.1736	278.1736
174	278.19072	278.19072	278.19072	278.19072	278.19072	278.19072	278.19072	278.19072	278.19072
175	278.20928	278.20928	278.20928	278.20928	278.20928	278.20928	278.20928	278.20928	278.20928
176	278.22784	278.22784	278.22784	278.22784	278.22784	278.22784	278.22784	278.22784	278.22784
177	278.2464	278.2464	278.2464	278.2464	278.2464	278.2464	278.2464	278.2464	278.2464
178	278.26496	278.26496	278.26496	278.26496	278.26496	278.26496	278.26496	278.26496	278.26496
179	278.28352	278.28352	278.28352	278.28352	278.28352	278.28352	278.28352	278.28352	278.28352
180	278.30208	278.30208	278.30208	278.30208	278.30208	278.30208	278.30208	278.30208	278.30208
181	278.3192	278.3192	278.3192	278.3192	278.3192	278.3192	278.3192	278.3192	278.3192
182	278.32776	278.32776	278.32776	278.32776	278.32776	278.32776	278.32776	278.32776	278.32776
183	278.34632	278.34632	278.34632	278.34632	278.34632	278.34632	278.34632	278.34632	278.34632
184	278.372	278.372	278.372	278.372	278.372	278.372	278.372	278.372	278.372
185	278.39912	278.39912	278.39912	278.39912	278.39912	278.39912	278.39912	278.39912	278.39912
186	278.40768	278.40768	278.40768	278.40768	278.40768	278.40768	278.40768	278.40768	278.40768
187	278.42624	278.42624	278.42624	278.42624	278.42624	278.42624	278.42624	278.42624	278.42624
188	278.44336	278.44336	278.44336	278.44336	278.44336	278.44336	278.44336	278.44336	278.44336
189	278.46192	278.46192	278.46192	278.46192	278.46192	278.46192	278.46192	278.46192	278.46192
190	278.47904	278.47904	278.47904	278.47904	278.47904	278.47904	278.47904	278.47904	278.47904
191	278.51472	278.51472	278.51472	278.51472	278.51472	278.51472	278.51472	278.51472	278.51472
192	278.53184	278.53184	278.53184	278.53184	278.53184	278.53184	278.53184	278.53184	278.53184
193	278.54896	278.54896	278.54896	278.54896	278.54896	278.54896	278.54896	278.54896	278.54896
194	278.57464	278.57464	278.57464	278.57464	278.57464	278.57464	278.57464	278.57464	278.57464
195	278.5932	278.5932	278.5932	278.5932	278.5932	278.5932	278.5932	278.5932	278.5932
196	278.62888	278.62888	278.62888	278.62888	278.62888	278.62888	278.62888	278.62888	278.62888
197	278.646	278.646	278.646	278.646	278.646	278.646	278.646	278.646	278.646
198	278.67168	278.67168	278.67168	278.67168	278.67168	278.67168	278.67168	278.67168	278.67168
199	278.6988	278.6988	278.6988	278.6988	278.6988	278.6988	278.6988	278.6988	278.6988
200	278.72592	278.72592	278.72592	278.72592	278.72592	278.72592	278.72592	278.72592	278.72592
201	278.74304	278.74304	278.74304	278.74304	278.74304	278.74304	278.74304	278.74304	278.74304
202	278.77872	278.77872	278.77872	278.77872	278.77872	278.77872	278.77872	278.77872	278.77872
203	278.79728	278.79728	278.79728	278.79728	278.79728	278.79728	278.79728	278.79728	278.79728
204	278.82296	278.82296	278.82296	278.82296	278.82296	278.82296	278.82296	278.82296	278.82296
205	278.84864	278.84864	278.84864	278.84864	278.84864	278.84864	278.84864	278.84864	278.84864
206	278.8772	278.8772	278.8772	278.8772	278.8772	278.8772	278.8772	278.8772	278.8772
207	278.91288	278.91288	278.91288	278.91288	278.91288	278.91288	278.91288	278.91288	278.91288
208	278.93	278.93	278.93	278.93	278.93	278.93	278.93	278.93	278.93
209	278.95712	278.95712	278.95712	278.95712	278.95712	278.95712	278.95712	278.95712	278.95712
210	278.97568	278.97568	278.97568	278.97568	278.97568	278.97568	278.97568	278.97568	278.97568
211	279.00136	279.00136	279.00136	279.00136	279.00136	279.00136	279.00136	279.00136	279.00136
212	279.01992	279.01992	279.01992	279.01992	279.01992	279.01992	279.01992	279.01992	279.01992
213	279.04704	279.04704	279.04704	279.04704	279.04704	279.04704	279.04704	279.04704	279.04704
214	279.0656	279.0656	279.0656	279.0656	279.0656	279.0656	279.0656	279.0656	279.0656
215	279.08416	279.08416	279.08416	279.08416	279.08416	279.08416	279.08416	279.08416	279.08416
216	279.10984	279.10984	279.10984	279.10984	279.10984	279.10984	279.10984	279.10984	279.10984
217	279.1284	279.1284	279.1284	279.1284	279.1284	279.1284	279.1284	279.1284	279.1284
218	279.1484	279.1484	279.1484	279.1484	279.1484	279.1484	279.1484	279.1484	279.1484
219	279.17552	279.17552	279.17552	279.17552	279.17552	279.17552	279.17552	279.17552	279.17552
220	279.19552	279.19552	279.19552	279.19552	279.19552	279.19552	279.19552	279.19552	279.19552
221	279.2212	279.2212	279.2212	279.2212	279.2212	279.2212	279.2212	279.2212	279.2212
222	279.2412	279.2412	279.2412	279.2412	279.2412	279.2412	279.2412	279.2412	279.2412
223	279.25976	279.25976	279.25976	279.25976	279.25976	279.25976	279.25976	279.25976	279.25976
224	279.28832	279.28832	279.28832	279.28832	279.28832	279.28832	279.28832	279.28832	279.28832
225	279.30688	279.30688	279.30688	279.30688	279.30688	279.30688	279.30688	279.30688	279.30688
226	279.31688	279.31688	279.31688	279.31688	279.31688	279.31688	279.31688	279.31688	279.31688
227	279.33688	279.33688	279.33688	279.33688	279.33688	279.33688	279.33688	279.33688	279.33688
228	279.36544	279.36544	279.36544	279.36544	279.36544	279.36544	279.36544	279.36544	279.36544
229	279.38544	279.38544	279.38544	279.38544	279.38544	279.38544	279.38544	279.38544	279.38544
230	279.41256	279.41256	279.41256	279.41256	279.41256	279.41256	279.41256	279.41256	279.41256
231	279.43256	279.43256	279.43256	279.43256	279.43256	279.43256	279.43256	279.43256	279.43256
232	279.45112	279.45112	279.45112	279.45112	279.45112	279.45112	279.45112	279.45112	279.45112
233	279.47112	279.47112	279.47112	279.47112	279.47112	279.47112	279.47112	279.47112	279.47112
234	279.49968	279.49968	279.49968	279.49968	279.49968	279.49968	279.49968	279.49968	279.49968
235	279.51968	279.51968	279.51968	279.51968	279.51968	279.51968	279.51968	279.51968	279.51968
236	279.53112	279.53112	279.53112	279.53112	279.53112	279.53112	279.53112	279.53112	279.53112
237	279.55256	279.55256	279.55256	279.55256	279.55256	279.55256	279.55256	279.55256	279.55256
238	279.57256	279.57256	279.57256	279.57256	279.57256	279.57256	279.57256	279.57256	279.57256
239	279.59256	279.59256	279.59256	279.59256	279.59256	279.59256	279.59256	279.59256	279.59256
240	279.61256	279.61256	279.61256	279.61256	279.61256	279.61256	279.61256	279.61256	279.61256
241	279.61544	279.61544	279.61544	279.61544	279.61544	279.61544	279.61544	279.61544	279.61544
242	279.63544	279.63544	279.63544	279.63544	279.63544	279.63544	279.63544	279.63544	279.63544
243	279.64688	279.64688	279.64688	279.64688	279.64688	279.64688	279.64688	279.64688	279.64688
244	279.64976	279.64976	279.64976	279.64976	279.64976	279.64976	279.64976	279.64976	279.64976
245	279.66976	279.66976	279.66976	279.66976	279.66976	279.66976	279.66976	279.66976	279.66976
246	279.67976	279.67976	279.67976	279.67976	279.67976	279.67976	279.67976	279.67976	279.67976
247	279.69976	279.69976	279.69976	279.69976	279.69976	279.69976	279.69976	279.69976	279.69976
248	279.71264	279.71264	279.71264	279.71264	279.71264	279.71264	279.71264	279.71264	279.71264
249	279.72552	279.72552	279.72552	279.72552	279.72552	279.72552	279.72552	279.72552	279.72552
250	279.74408	279.74408	279.74408	279.74408	279.74408	279.74408	279.74408	279.74408	279.74408
251	279.76408	279.76408	279.76408	279.76408	279.76408	279.76408	279.76408	279.76408	279.76408
252	279.78408	279.78408	279.78408	279.78408	279.78408	279.78408	279.78408	279.78408	279.78408
253	279.78696	279.78696	279.78696	279.78696	279.78696	279.78696	279.78696	279.78696	279.78696
254	279.7984	279.7984	279.7984	279.7984	279.7984	279.7984	279.7984	279.7984	279.7984
255	279.81272	279.81272	279.81272	279.81272	279.81272	279.81272	279.81272	279.81272	279.81272
256	279.8156	279.8156	279.8156	279.8156	279.8156	279.8156	279.8156	279.8156	279.8156
257	279.8356	279.8356	279.8356	279.8356	279.8356	279.8356	279.8356	279.8356	279.8356
258	279.84848	279.84848	279.84848	279.84848	279.84848	279.84848	279.84848	279.84848	279.84848
259	279.85992	279.85992	279.85992	279.85992	279.85992	279.85992	279.85992	279.85992	279.85992
260	279.87424	279.87424	279.87424	279.87424	279.87424	279.87424	279.87424	279.87424	279.87424
261	279.87712	279.87712	279.87712	279.87712	279.87712	279.87712	279.87712	279.87712	279.87712
262	279.89	279.89	279.89	279.89	279.89	279.89	279.89	279.89	279.89
263	279.89432	279.89432	279.89432	279.89432	279.89432	279.89432	279.89432	279.89432	279.89432
264	279.9072	279.9072	279.9072	279.9072	279.9072	279.9072	279.9072	279.9072	279.9072
265	279.91864	279.91864	279.91864	279.91864	279.91864	279.91864	279.91864	279.91864	279.91864
266	279.93296	279.93296	279.93296	279.93296	279.93296	279.93296	279.93296	279.93296	279.93296
267	279.9444	279.9444	279.9444	279.9444	279.9444	279.9444	279.9444	279.9444	279.9444
268	279.95728	279.95728	279.95728	279.95728	279.95728	279.95728	279.95728	279.95728	279.95728
269	279.9616	279.9616	279.9616	279.9616	279.9616	279.9616	279.9616	279.9616	279.9616
270	279.98304	279.98304	279.98304	279.98304	279.98304	279.98304	279.98304	279.98304	279.98304
271	279.99736	279.99736	279.99736	279.99736	279.99736	279.99736	279.99736	279.99736	279.99736
272	280.0088	280.0088	280.0088	280.0088	280.0088	280.0088	280.0088	280.0088	280.0088
273	280.02168	280.02168	280.02168	280.02168	280.02168	280.02168	280.02168	280.02168	280.02168
274	280.03312	280.03312	280.03312	280.03312	280.03312	280.03312	280.03312	280.03312	280.03312
275	280.046	280.046	280.046	280.046	280.046	280.046	280.046	280.046	280.046
276	280.05744	280.05744	280.05744	280.05744	280.05744	280.05744	280.05744	280.05744	280.05744
277	280.07032	280.07032	280.07032	280.07032	280.07032	280.07032	280.07032	280.07032	280.07032
278	280.06464	280.06464	280.06464	280.06464	280.06464	280.06464	280.06464	280.06464	280.06464
279	280.08464	280.08464	280.08464	280.08464	280.08464	280.08464	280.08464	280.08464	280.08464
280	280.0804	280.0804	280.0804	280.0804	280.0804	280.0804	280.0804	280.0804	280.0804
281	280.09184	280.09184	280.09184	280.09184	280.09184	280.09184	280.09184	280.09184	280.09184
282	280.10328	280.10328	280.10328	280.10328	280.10328	280.10328	280.10328	280.10328	280.10328
283	280.1076	280.1076	280.1076	280.1076	280.1076	280.1076	280.1076	280.1076	280.1076
284	280.11048	280.11048	280.11048	280.11048	280.11048	280.11048	280.11048	280.11048	280.11048
285	280.1148	280.1148	280.1148	280.1148	280.1148	280.1148	280.1148	280.1148	280.1148
286	280.12624	280.12624	280.12624	280.12624	280.12624	280.12624	280.12624	280.12624	280.12624
287	280.12912	280.12912	280.12912	280.12912	280.12912	280.12912	280.12912	280.12912	280.12912
288	280.13344	280.13344	280.13344	280.13344	280.13344	280.13344	280.13344	280.13344	280.13344
289	280.13632	280.13632	280.13632	280.13632	280.13632	280.13632	280.13632	280.13632	280.13632
290	280.13776	280.13776	280.13776	280.13776	280.13776	280.13776	280.13776	280.13776	280.13776
291	280.13208	280.13208	280.13208	280.13208	280.13208	280.13208	280.13208	280.13208	280.13208
292	280.14496	280.14496	280.14496	280.14496	280.14496	280.14496	280.14496	280.14496	280.14496
293	280.13928	280.13928	280.13928	280.13928	280.13928	280.13928	280.13928	280.13928	280.13928
294	280.1436	280.1436	280.1436	280.1436	280.1436	280.1436	280.1436	280.1436	280.1436
295	280.15504	280.15504	280.15504	280.15504	280.15504	280.15504	280.15504	280.15504	280.15504
296	280.15792	280.15792	280.15792	280.15792	280.15792	280.15792	280.15792	280.15792	280.15792
297	280.15224	280.15224	280.15224	280.15224	280.15224	280.15224	280.15224	280.15224	280.15224
298	280.13944	280.13944	280.13944	280.13944	280.13944	280.13944	280.13944	280.13944	280.13944
299	280.14232	280.14232	280.14232	280.14232	280.14232	280.14232	280.14232	280.14232	280.14232
300	280.14376	280.14376	280.14376	280.14376	280.14376	280.14376	280.14376	280.14376	280.14376
301	280.14664	280.14664	280.14664	280.14664	280.14664	280.14664	280.14664	280.14664	280.14664
302	280.14952	280.14952	280.14952	280.14952	280.14952	280.14952	280.14952	280.14952	280.14952
303	280.1524	280.1524	280.1524	280.1524	280.1524	280.1524	280.1524	280.1524	280.1524
304	280.15528	280.15528	280.15528	280.15528	280.15528	280.15528	280.15528	280.15528	280.15528
305	280.15528	280.15528	280.15528	280.15528	280.15528	280.15528	280.15528	280.15528	280.15528
306	280.1496	280.1496	280.1496	280.1496	280.1496	280.1496	280.1496	280.1496	280.1496
307	280.15104	280.15104	280.15104	280.15104	280.15104	280.15104	280.15104	280.15104	280.15104
308	280.15104	280.15104	280.15104	280.15104	280.15104	280.15104	280.15104	280.15104	280.15104
309	280.15392	280.15392	280.15392	280.15392	280.15392	280.15392	280.15392	280.15392	280.15392
310	280.1468	280.1468	280.1468	280.1468	280.1468	280.1468	280.1468	280.1468	280.1468
311	280.14968	280.14968	280.14968	280.14968	280.14968	280.14968	280.14968	280.14968	280.14968
